,Year,Mnth,09480000 prcp(mm/day),11151300 prcp(mm/day),10172700 prcp(mm/day),08194200 prcp(mm/day),08267500 prcp(mm/day),06154410 prcp(mm/day),02235200 prcp(mm/day),02177000 prcp(mm/day),07315200 prcp(mm/day),12041200 prcp(mm/day),10259000 prcp(mm/day)
28,1982,5,0.5738709677419356,0.0,1.4519354838709677,3.9835483870967736,2.4803225806451614,6.051935483870968,4.4880645161290325,3.9716129032258065,8.883225806451613,2.1541935483870964,0.4967741935483871
29,1982,6,0.031000000000000003,0.26333333333333336,0.7349999999999999,0.33699999999999997,0.7523333333333333,1.8333333333333333,8.903333333333332,4.431333333333333,6.446333333333333,1.46,0.0
30,1982,7,2.3977419354838707,0.0,1.1980645161290322,0.0,2.6693548387096775,2.233548387096774,6.558064516129033,7.323225806451612,0.7703225806451612,4.631935483870966,0.6832258064516129
31,1982,8,4.1177419354838705,0.0,0.7387096774193548,0.1706451612903226,6.435483870967742,1.0332258064516129,5.516774193548387,4.460645161290322,0.001935483870967742,1.5206451612903227,0.31225806451612903
32,1982,9,2.55,0.8763333333333333,4.936333333333334,0.368,2.78,1.5753333333333333,7.820666666666668,3.3826666666666663,1.635,2.605666666666667,1.438
33,1982,10,0.0,1.1258064516129032,2.4983870967741937,3.0196774193548386,0.47419354838709676,1.5364516129032255,2.904516129032258,4.207741935483871,1.8616129032258062,16.72161290322581,0.4264516129032258
34,1982,11,1.033,3.7856666666666667,2.216,1.8543333333333332,2.6173333333333333,0.02,1.0560000000000003,7.727,2.847,12.732999999999997,3.2790000000000004
35,1982,12,4.036774193548387,3.3677419354838714,1.410967741935484,0.9751612903225806,1.836774193548387,1.9554838709677418,0.9780645161290322,10.063870967741936,2.1232258064516127,19.399354838709677,3.9693548387096773
36,1983,1,2.0138709677419353,6.039354838709677,1.9761290322580642,0.6203225806451613,0.9941935483870968,0.262258064516129,1.966451612903226,3.5990322580645158,1.0161290322580645,19.73612903225807,4.2216129032258065
37,1983,2,1.9971428571428569,5.127499999999999,3.8428571428571425,2.2821428571428575,1.2846428571428572,0.4160714285714286,6.5582142857142856,5.888214285714286,1.323214285714286,25.19285714285715,6.292857142857143
38,1983,3,3.864516129032258,7.086774193548388,2.512903225806452,0.5080645161290323,2.3716129032258064,1.2290322580645159,6.20774193548387,7.21967741935484,1.8951612903225807,20.98290322580646,6.423870967741935
39,1983,4,0.42266666666666663,3.262,1.8426666666666662,0.0,2.2499999999999996,0.17233333333333334,4.174,8.600666666666665,1.8543333333333332,5.637,2.844666666666667
40,1983,5,0.0,0.21838709677419355,2.589677419354839,1.137741935483871,1.790967741935484,2.511612903225806,0.8935483870967743,6.133870967741937,4.159032258064516,3.423225806451613,0.3532258064516129
41,1983,6,0.0,0.0,1.5263333333333333,2.3443333333333336,3.2219999999999995,0.9763333333333333,6.637666666666666,3.1383333333333336,2.743,5.526999999999999,0.0
42,1983,7,2.7664516129032255,0.0,1.4316129032258063,0.5012903225806451,2.2841935483870968,3.086774193548387,3.541935483870968,2.61258064516129,0.38741935483870965,7.324838709677421,0.0
43,1983,8,3.891290322580644,0.22096774193548385,2.7596774193548383,0.681290322580645,3.541935483870968,0.25806451612903225,4.938064516129032,2.371612903225807,1.0338709677419353,1.3209677419354837,4.45741935483871
44,1983,9,5.751333333333333,0.6393333333333333,1.3670000000000002,2.049666666666667,0.7883333333333333,1.7626666666666666,4.492333333333333,6.2940000000000005,0.060333333333333336,4.824666666666666,0.7076666666666667
45,1983,10,2.5251612903225804,0.9403225806451613,0.8606451612903225,0.9587096774193548,1.0483870967741935,0.5696774193548387,4.506774193548387,4.371290322580645,5.516451612903226,6.340967741935484,0.3438709677419355
46,1983,11,1.4660000000000002,3.2806666666666664,4.083666666666667,1.2313333333333332,2.5799999999999996,0.30866666666666664,2.6426666666666665,6.044,1.6863333333333335,30.79666666666666,1.3173333333333332
47,1983,12,1.0925806451612905,3.8612903225806448,4.44258064516129,0.12419354838709677,3.3825806451612896,0.6783870967741936,5.968709677419356,9.685161290322581,0.6438709677419355,12.037741935483872,3.4112903225806446
48,1984,1,1.7000000000000002,0.20709677419354838,0.5925806451612904,0.9258064516129032,0.5280645161290322,0.6777419354838711,1.4148387096774195,4.52483870967742,0.4383870967741935,15.267096774193545,0.0
49,1984,2,0.0,0.7227586206896551,0.9262068965517242,0.08931034482758621,1.4406896551724138,1.3089655172413794,4.059310344827586,8.186551724137932,1.3455172413793102,14.782413793103448,0.0
50,1984,3,0.0,0.8025806451612904,0.9900000000000001,0.006774193548387097,2.645483870967742,2.5577419354838717,1.2206451612903226,5.65483870967742,1.5803225806451613,13.619677419354838,0.0
51,1984,4,0.09166666666666666,0.293,2.6013333333333333,0.0,2.5323333333333333,0.7739999999999999,2.473,7.770333333333332,0.47966666666666663,12.234000000000002,0.3606666666666667
52,1984,5,0.07677419354838709,0.0,0.9490322580645161,3.385483870967742,0.3125806451612903,0.6564516129032258,5.297741935483871,8.24774193548387,1.3616129032258064,12.398709677419351,0.0
53,1984,6,0.8766666666666668,0.0,1.658333333333333,0.024,1.0736666666666665,2.5860000000000003,3.820666666666667,4.139333333333334,1.6513333333333333,3.0686666666666667,0.0
54,1984,7,7.1496774193548385,0.0,1.016774193548387,0.5874193548387097,2.014516129032258,0.00870967741935484,8.243225806451612,9.667096774193547,0.3735483870967741,0.24516129032258066,1.1916129032258067
55,1984,8,6.8435483870967735,0.03580645161290323,1.1958064516129034,0.09322580645161291,5.235806451612904,1.1419354838709677,4.363225806451614,4.531290322580645,2.6074193548387097,1.692258064516129,0.7393548387096774
56,1984,9,1.0743333333333331,0.0,0.9263333333333335,1.2136666666666664,0.632,2.2883333333333336,5.165666666666667,0.13533333333333333,1.44,4.543333333333334,0.29800000000000004
57,1984,10,1.330322580645161,0.5990322580645161,2.8341935483870966,2.375483870967742,4.7383870967741935,0.6503225806451612,0.3264516129032258,4.7461290322580645,6.204838709677419,18.1558064516129,0.5851612903225807
58,1984,11,1.4826666666666668,3.061666666666667,1.5656666666666665,0.194,1.309,0.7766666666666667,1.9130000000000003,5.041666666666667,2.685333333333333,23.885333333333335,0.5786666666666667
59,1984,12,5.5,2.9167741935483873,0.9861290322580645,1.1090322580645162,1.7483870967741937,1.2629032258064516,0.18387096774193548,2.516129032258065,3.5154838709677416,13.387096774193546,5.099677419354838
60,1985,1,2.55741935483871,0.3190322580645161,0.8861290322580645,1.8338709677419354,1.685161290322581,0.03258064516129032,0.7341935483870967,3.75,1.1825806451612901,1.7593548387096776,1.0838709677419356
61,1985,2,1.1714285714285715,0.7675,0.7875,0.7867857142857143,1.217857142857143,0.16142857142857142,0.994642857142857,6.565357142857143,2.744642857142857,13.266428571428566,1.8614285714285717
62,1985,3,0.25709677419354837,2.4567741935483873,1.9574193548387098,1.482258064516129,3.7477419354838712,3.779677419354839,1.633225806451613,1.4370967741935485,4.537419354838709,10.55741935483871,1.2183870967741934
63,1985,4,1.1053333333333333,0.20733333333333331,0.42133333333333334,3.938333333333333,3.164,1.5219999999999998,2.286,3.0986666666666665,2.9606666666666666,10.415000000000001,0.0
64,1985,5,0.0,0.0,3.052903225806451,4.114838709677419,2.252903225806452,2.66,2.1616129032258065,3.9374193548387098,2.6906451612903224,6.099354838709678,0.0
65,1985,6,0.21866666666666665,0.007333333333333333,0.7989999999999999,2.001,1.6536666666666666,0.86,5.936000000000001,3.376666666666667,6.153666666666667,1.835666666666667,0.0
66,1985,7,3.891612903225807,0.010967741935483872,2.4293548387096773,1.1116129032258064,4.089999999999999,0.3880645161290323,7.1574193548387095,7.7632258064516115,0.5277419354838709,0.1996774193548387,0.0
67,1985,8,4.982580645161289,0.0,0.0,0.0364516129032258,1.8593548387096774,4.701935483870967,10.303548387096773,7.771612903225806,1.1300000000000001,3.837096774193548,0.0
68,1985,9,4.195,0.031000000000000003,1.494333333333333,1.343,2.104,2.659,6.619666666666666,0.39433333333333326,2.102333333333333,3.941666666666667,0.9033333333333334
69,1985,10,3.3693548387096772,0.5522580645161289,1.5477419354838708,6.957096774193548,2.8851612903225807,1.8619354838709676,3.775806451612903,4.490322580645162,4.80483870967742,20.69903225806452,0.0803225806451613
70,1985,11,2.326,3.345333333333333,2.583666666666667,1.5873333333333335,1.4143333333333337,1.3453333333333333,1.1133333333333335,8.352,1.203,12.040333333333333,5.2139999999999995
71,1985,12,0.327741935483871,1.0058064516129033,1.7309677419354843,0.03870967741935484,0.3638709677419355,0.30709677419354836,1.4009677419354838,1.6625806451612903,0.5025806451612903,5.405483870967742,0.8990322580645161
72,1986,1,0.43129032258064515,1.9096774193548387,0.8880645161290323,0.8264516129032258,0.3987096774193548,0.4932258064516129,5.951935483870967,1.7748387096774194,0.0,22.57903225806452,1.1551612903225807
73,1986,2,1.9271428571428573,6.867857142857142,2.4803571428571436,0.24357142857142858,0.9796428571428571,1.2589285714285714,2.4621428571428576,2.610357142857143,1.3882142857142858,15.533928571428573,4.623928571428571
74,1986,3,1.8680645161290323,5.000322580645161,3.404193548387097,0.0,1.4038709677419356,0.35161290322580646,2.316774193548387,3.653225806451613,1.2874193548387096,15.67225806451613,3.368387096774194
75,1986,4,0.76,0.827,3.7816666666666667,0.9336666666666666,4.631333333333334,0.9126666666666666,0.5246666666666667,1.345,4.7909999999999995,11.646666666666667,0.16466666666666666
76,1986,5,0.32354838709677425,0.1441935483870968,1.4961290322580647,2.6467741935483864,1.880967741935484,6.888387096774193,1.864516129032258,4.934516129032259,4.874838709677419,9.448709677419355,0.0
77,1986,6,0.8726666666666668,0.0,2.0826666666666664,3.0236666666666663,4.716666666666667,2.1510000000000002,7.405333333333334,2.1130000000000004,4.3790000000000004,3.196333333333333,0.0
78,1986,7,4.191612903225806,0.028064516129032258,0.7054838709677419,0.0,2.9767741935483873,1.854516129032258,6.258064516129033,2.4522580645161285,0.12387096774193548,2.335161290322581,1.2848387096774192
79,1986,8,5.513548387096774,0.0,0.687741935483871,0.0,2.1838709677419352,1.2838709677419353,6.85032258064516,4.455806451612904,0.6083870967741936,0.06451612903225806,0.0
80,1986,9,0.887,0.6556666666666667,2.491333333333334,0.7506666666666667,2.994,6.134666666666667,2.209333333333333,2.882,5.647333333333333,5.690999999999999,1.2033333333333334
81,1986,10,0.5345161290322581,0.0,1.0438709677419356,4.075483870967742,1.4396774193548387,0.42774193548387096,1.2983870967741935,8.43483870967742,4.104838709677419,8.12258064516129,0.41935483870967744
82,1986,11,0.651,0.11433333333333334,0.8386666666666667,1.7956666666666663,1.656,0.717,2.0246666666666666,9.263,2.7063333333333333,22.069000000000003,1.048
83,1986,12,2.3677419354838714,0.5829032258064516,0.0064516129032258064,3.010967741935484,0.855483870967742,0.03225806451612903,2.655806451612903,6.467741935483871,1.522258064516129,14.811612903225809,1.4325806451612901
84,1987,1,0.6383870967741935,2.0429032258064517,1.6158064516129031,0.9351612903225807,2.06,0.03225806451612903,3.4322580645161285,5.393870967741936,1.547741935483871,17.729032258064517,1.7412903225806453
85,1987,2,1.3767857142857143,2.8482142857142856,1.7985714285714285,3.0675,4.307142857142857,0.1392857142857143,4.653928571428572,6.051785714285714,5.077857142857143,14.44142857142857,1.5571428571428572
86,1987,3,0.4116129032258065,2.816451612903225,1.9661290322580647,0.4003225806451613,2.0361290322580645,1.9254838709677418,7.710645161290324,6.3348387096774195,1.0180645161290323,16.123548387096772,1.7006451612903228
87,1987,4,1.1409999999999998,0.2733333333333333,0.5740000000000001,1.2830000000000001,1.3113333333333332,0.451,0.19499999999999998,3.8729999999999998,0.502,9.459666666666667,0.083
88,1987,5,0.5870967741935484,0.2038709677419355,1.8245161290322576,4.5112903225806456,2.425806451612903,2.9393548387096775,2.313870967741935,4.107096774193548,5.239354838709677,6.934838709677418,0.0
89,1987,6,0.08700000000000001,0.005333333333333333,0.014666666666666666,3.3049999999999997,0.6456666666666666,2.7523333333333335,3.618,4.489000000000001,4.263000000000001,2.320333333333333,0.0
90,1987,7,2.077741935483871,0.0,0.7651612903225805,1.3735483870967742,0.4341935483870968,2.3316129032258064,4.466451612903226,4.000967741935484,1.481290322580645,2.7719354838709673,0.0
91,1987,8,5.317096774193548,0.0,2.199677419354839,2.7225806451612904,2.740645161290323,1.480967741935484,2.221290322580645,3.0832258064516127,2.514516129032258,0.3625806451612903,0.0
92,1987,9,1.7983333333333333,0.0,0.07266666666666667,0.23766666666666666,0.26199999999999996,1.044,5.784666666666666,7.160666666666667,2.7820000000000005,1.5303333333333333,0.272
93,1987,10,0.13161290322580646,2.023225806451613,1.3483870967741938,0.19,0.4851612903225806,0.0,2.0677419354838706,0.48193548387096774,0.2954838709677419,1.7096774193548387,2.5238709677419355
94,1987,11,0.2886666666666667,0.8643333333333332,2.199666666666667,0.9043333333333333,1.463,0.071,5.851,4.856999999999999,1.4696666666666667,11.391,2.1599999999999997
95,1987,12,2.389677419354839,3.1232258064516127,1.3206451612903227,0.2974193548387096,1.2925806451612902,0.0,0.7387096774193548,4.435483870967742,4.176451612903226,18.9041935483871,1.462258064516129
96,1988,1,0.9535483870967743,2.622258064516129,1.7912903225806451,0.16419354838709677,1.1451612903225807,0.39193548387096777,4.441935483870967,5.854193548387096,0.19129032258064518,14.01483870967742,2.2625806451612904
97,1988,2,0.17103448275862068,1.6175862068965516,0.14551724137931032,0.6000000000000001,0.653448275862069,0.2713793103448276,1.403448275862069,2.9706896551724133,1.0486206896551726,11.546551724137931,1.8141379310344827
98,1988,3,0.34161290322580645,0.19483870967741937,1.4251612903225805,0.07612903225806451,0.30548387096774193,0.13806451612903223,5.526774193548388,2.6190322580645162,0.8922580645161289,16.55032258064516,0.4406451612903226
99,1988,4,1.863,1.6059999999999997,1.3686666666666667,0.030000000000000002,1.4293333333333333,0.3983333333333334,0.8136666666666666,5.073333333333334,1.731,11.133000000000001,1.418
100,1988,5,0.0,0.2064516129032258,1.48,0.3961290322580645,1.15,3.4377419354838707,2.246451612903226,1.5483870967741933,0.15161290322580645,8.26548387096774,0.1235483870967742
101,1988,6,0.21233333333333335,0.15899999999999997,0.0,0.8133333333333334,3.083333333333334,1.286,5.668666666666668,3.0233333333333334,3.5976666666666666,3.0093333333333336,0.0
102,1988,7,6.701290322580645,0.0,0.0064516129032258064,0.6680645161290323,3.6264516129032254,0.9751612903225807,6.500322580645162,4.698387096774193,2.0061290322580643,2.4003225806451614,0.0
103,1988,8,3.8006451612903227,0.0,0.4045161290322581,1.2448387096774194,4.657741935483871,0.0893548387096774,5.640967741935483,3.7087096774193546,0.13354838709677422,0.8951612903225806,0.3225806451612903
104,1988,9,1.0683333333333331,0.0,0.5976666666666667,1.8299999999999998,2.550333333333333,1.7063333333333333,7.518,4.1946666666666665,3.6733333333333333,6.0809999999999995,0.0
105,1988,10,4.008064516129032,0.0,0.7867741935483871,2.0229032258064517,0.8200000000000001,0.42645161290322575,1.7603225806451612,3.6074193548387097,1.3135483870967741,9.550645161290323,0.0
106,1988,11,0.782,1.451,1.2323333333333333,0.0,1.7023333333333335,0.23566666666666666,4.116666666666666,6.081,1.1366666666666667,22.09133333333334,0.356
107,1988,12,0.5048387096774194,2.945806451612903,1.4429032258064516,0.0,0.7387096774193548,0.5961290322580645,1.0070967741935484,1.6387096774193548,1.2580645161290323,13.935161290322581,2.8067741935483874
108,1989,1,1.1135483870967744,0.6974193548387098,0.3696774193548387,1.4058064516129032,1.2112903225806453,1.4909677419354839,3.0238709677419355,4.160322580645161,1.0848387096774192,15.532903225806454,1.1551612903225807
109,1989,2,0.014642857142857141,1.1957142857142855,1.110714285714286,0.275,3.5121428571428575,1.3003571428571428,0.3710714285714286,7.082142857142857,3.2742857142857145,9.698571428571428,1.8810714285714287
110,1989,3,1.0161290322580645,1.5245161290322582,1.9329032258064516,0.1270967741935484,0.9138709677419354,0.6467741935483873,2.6977419354838714,6.098387096774192,1.2741935483870968,15.075806451612902,1.505483870967742
111,1989,4,0.0,0.31133333333333335,0.6913333333333334,1.735666666666667,0.358,2.213333333333333,2.169,3.7596666666666674,0.42233333333333334,8.256333333333334,0.0
112,1989,5,0.32935483870967747,0.09129032258064516,0.8196774193548387,0.05935483870967742,0.4458064516129032,5.357419354838709,2.7154838709677422,5.784516129032259,8.57258064516129,4.402258064516128,0.012903225806451613
113,1989,6,0.04033333333333333,0.0,0.47000000000000003,2.2470000000000003,1.9486666666666665,2.357666666666667,5.740333333333334,13.128666666666666,7.751666666666668,2.316333333333333,0.0
114,1989,7,2.9222580645161287,0.0,1.026774193548387,0.8354838709677419,3.0590322580645166,0.4612903225806451,4.03,10.498387096774193,1.445483870967742,2.3845161290322583,0.0
115,1989,8,2.196774193548387,0.0,0.9283870967741936,0.5732258064516129,2.3654838709677417,3.6309677419354833,4.640322580645161,4.776451612903225,1.9951612903225806,3.9716129032258065,0.025161290322580646
116,1989,9,0.2866666666666667,1.6789999999999998,0.5603333333333335,1.2793333333333334,2.325666666666667,0.18166666666666667,6.813,7.9719999999999995,4.522333333333334,0.3303333333333333,0.224
117,1989,10,3.222258064516129,1.726451612903226,1.339032258064516,0.18129032258064517,2.2280645161290322,0.4845161290322581,1.923548387096774,6.109677419354839,1.4645161290322581,9.55741935483871,0.027096774193548386
118,1989,11,0.13233333333333333,0.5286666666666666,0.7596666666666666,0.5346666666666666,0.0,1.1553333333333335,1.3016666666666665,4.661666666666666,0.021333333333333333,14.402999999999999,0.0
119,1989,12,0.35258064516129034,0.0,0.1593548387096774,1.2329032258064516,1.1274193548387097,2.105806451612903,4.618387096774193,4.891290322580646,0.33064516129032256,10.350322580645164,0.0
120,1990,1,0.6235483870967742,2.8845161290322583,1.0406451612903225,0.9274193548387096,1.1645161290322579,0.44129032258064516,0.9509677419354837,7.669677419354838,2.652258064516129,19.079032258064515,3.846451612903226
121,1990,2,1.185,2.295714285714286,1.9082142857142859,2.5435714285714286,1.8932142857142857,0.07142857142857142,3.4164285714285714,9.702857142857143,3.755,16.79892857142857,2.3482142857142856
122,1990,3,0.29612903225806453,0.5190322580645161,2.283548387096774,1.807741935483871,2.2096774193548385,1.2790322580645161,1.7109677419354838,9.09032258064516,4.918387096774192,9.64032258064516,0.21741935483870967
123,1990,4,0.266,0.284,1.96,2.1643333333333334,2.298666666666667,1.7736666666666667,2.597,2.6929999999999996,7.690333333333333,6.688666666666666,0.24366666666666667
124,1990,5,0.26870967741935486,0.9932258064516128,1.0058064516129033,0.9919354838709676,1.3106451612903225,3.980967741935484,0.6161290322580645,5.22483870967742,3.8690322580645162,6.008709677419355,0.5922580645161291
125,1990,6,0.9886666666666667,0.0,1.5413333333333337,0.0,0.5723333333333334,1.227,7.184333333333332,0.8619999999999999,2.13,6.913999999999999,0.4193333333333334
126,1990,7,8.083225806451612,0.0,0.30612903225806454,2.7980645161290325,4.510645161290322,1.2358064516129033,5.34774193548387,5.991612903225806,2.9729032258064514,0.8625806451612903,0.3370967741935484
127,1990,8,4.232903225806451,0.0,0.14516129032258066,0.9619354838709677,2.4338709677419357,2.236774193548387,5.720967741935484,4.39741935483871,1.0583870967741935,2.2516129032258068,0.0
128,1990,9,2.3860000000000006,0.3143333333333333,0.331,3.0289999999999995,2.9436666666666667,0.0,2.1266666666666665,4.498333333333333,3.9783333333333335,0.35533333333333333,0.0
129,1990,10,0.7419354838709677,0.0,1.455806451612903,1.0367741935483872,1.0203225806451615,0.011935483870967743,2.88,7.5277419354838715,0.779032258064516,16.715483870967745,0.05451612903225806
130,1990,11,0.418,0.15266666666666667,2.052,2.2706666666666666,2.603333333333333,0.16933333333333334,1.7936666666666667,2.3543333333333334,3.1286666666666667,27.583666666666666,0.0
131,1990,12,1.5409677419354837,0.7367741935483871,1.2441935483870967,0.0,2.5548387096774188,0.2667741935483871,0.17451612903225808,7.54741935483871,0.9296774193548385,16.208387096774196,0.3425806451612903
132,1991,1,1.6170967741935482,0.5045161290322581,0.7364516129032259,0.8554838709677419,0.09838709677419354,0.5612903225806452,2.6522580645161287,5.819677419354838,2.499032258064516,10.920000000000002,1.59
133,1991,2,2.472142857142857,2.4732142857142856,0.9432142857142857,1.6767857142857143,0.4742857142857143,0.7960714285714285,1.281785714285714,3.7550000000000003,0.2967857142857143,17.481071428571425,2.6471428571428572
134,1991,3,2.2638709677419353,9.830000000000002,1.9448387096774191,0.26225806451612904,2.9629032258064516,1.0229032258064517,5.503225806451613,8.428709677419354,1.7283870967741934,7.717096774193546,9.744838709677419
135,1991,4,0.0,0.30866666666666664,2.0663333333333336,0.5216666666666667,0.3363333333333333,4.353999999999999,6.866333333333333,7.093333333333333,0.5036666666666666,9.929999999999998,0.0
136,1991,5,0.0,0.0,2.720967741935484,4.245161290322581,2.632903225806452,3.0919354838709676,6.67516129032258,8.351290322580645,3.2474193548387094,3.47741935483871,0.0
137,1991,6,0.12166666666666666,0.0,0.41933333333333334,1.9969999999999999,2.238333333333333,8.819999999999999,7.947666666666667,6.783,3.7000000000000006,1.7603333333333333,0.0
138,1991,7,1.3658064516129034,0.0,0.2396774193548387,0.10129032258064515,3.2616129032258065,0.5458064516129033,8.85483870967742,7.023225806451613,2.2125806451612906,1.7048387096774194,1.088064516129032
139,1991,8,3.798064516129033,0.03258064516129032,1.6261290322580648,0.2790322580645161,4.494193548387098,1.0580645161290323,3.954516129032258,7.424193548387098,3.7532258064516126,9.613548387096774,0.0
140,1991,9,1.2770000000000001,0.0003333333333333333,2.538333333333333,2.574666666666667,3.0106666666666664,1.2986666666666666,3.6846666666666668,3.044,3.475,0.02333333333333333,0.0
141,1991,10,0.4693548387096774,0.46,1.4364516129032259,0.3870967741935484,0.7929032258064517,0.6803225806451613,3.6299999999999994,0.47419354838709676,4.0035483870967745,2.143548387096774,0.8438709677419355
142,1991,11,0.8623333333333333,0.30966666666666665,2.074333333333333,0.0,3.0773333333333337,0.557,0.4596666666666666,4.7316666666666665,1.1343333333333334,18.27033333333333,0.0
143,1991,12,2.9148387096774195,2.884193548387097,0.574516129032258,4.629677419354839,1.9116129032258065,0.0,0.17516129032258063,6.039677419354838,5.970967741935484,11.328064516129032,1.8577419354838711
144,1992,1,1.6287096774193548,1.7825806451612902,0.4541935483870968,3.1532258064516125,0.7729032258064515,0.0,1.9006451612903223,3.887741935483871,2.330967741935484,23.192580645161293,2.0874193548387097
