,Year,Mnth,09480000tmax(C),09480000tmin(C),11151300tmax(C),11151300tmin(C),10172700tmax(C),10172700tmin(C),08194200tmax(C),08194200tmin(C),08267500tmax(C),08267500tmin(C),06154410tmax(C),06154410tmin(C),02235200tmax(C),02235200tmin(C),02177000tmax(C),02177000tmin(C),07315200tmax(C),07315200tmin(C),12041200tmax(C),12041200tmin(C),10259000tmax(C),10259000tmin(C)
14,1981,3,17.31387096774193,1.0516129032258068,16.13258064516129,1.7945161290322587,7.846774193548389,-4.5129032258064505,23.971290322580643,10.898709677419355,3.070645161290322,-12.526129032258064,9.266451612903225,-5.580322580645163,23.56387096774193,9.746774193548386,14.303870967741938,-1.3429032258064515,19.166129032258066,6.361290322580645,10.506451612903227,-2.7503225806451614,14.909354838709676,1.0045161290322582
15,1981,4,23.71933333333333,6.973999999999999,22.48966666666667,2.308,14.987,-1.208,29.314,18.168333333333333,11.415333333333333,-7.425,13.530333333333333,-1.2130000000000005,29.086666666666666,15.396666666666667,22.76866666666667,7.698666666666668,27.003999999999998,13.571666666666665,10.432333333333336,-1.195333333333333,22.01933333333333,5.164666666666666
16,1981,5,25.39322580645161,9.407741935483871,25.471935483870972,4.893548387096774,16.370645161290323,1.4616129032258063,31.419032258064515,19.573548387096782,13.56258064516129,-4.222258064516129,16.693225806451615,3.3238709677419354,31.06,16.791290322580643,23.051935483870967,7.973548387096776,27.433870967741942,14.17677419354839,13.300322580645162,0.646451612903226,24.546129032258065,7.026129032258065
17,1981,6,33.10733333333333,15.029666666666662,32.998333333333335,9.905000000000001,26.344333333333342,6.723666666666667,33.077666666666666,22.56833333333334,22.039,-0.47333333333333344,19.108666666666668,5.295333333333335,34.550000000000004,21.93233333333333,28.823333333333327,15.77533333333333,32.57066666666666,20.41233333333333,14.025999999999994,3.072000000000001,33.335666666666654,13.420333333333334
18,1981,7,31.557419354838707,17.541612903225804,32.61999999999999,8.649354838709677,31.32290322580645,11.035161290322579,35.06709677419355,22.789354838709677,21.569354838709685,2.1790322580645154,26.21258064516129,8.90258064516129,34.36838709677419,22.427741935483873,28.911935483870973,16.85935483870968,37.19967741935484,23.205806451612904,19.10193548387097,6.750645161290324,33.60322580645161,14.438709677419356
19,1981,8,31.44,15.866774193548386,32.07064516129032,9.26032258064516,30.131935483870976,11.040967741935482,35.98129032258064,23.00354838709677,19.457741935483874,0.969354838709677,28.04193548387096,9.600645161290322,32.60967741935483,22.58645161290323,26.403548387096777,15.288064516129031,35.60354838709677,20.959999999999997,23.84516129032258,9.226129032258067,34.16870967741935,15.044516129032257
20,1981,9,29.892,12.559999999999999,30.233,8.131333333333334,25.141000000000005,6.674,33.333999999999996,20.63166666666666,17.25733333333333,-1.946333333333334,22.763999999999996,4.509333333333333,31.20266666666667,20.240333333333336,25.034999999999993,10.694333333333335,32.077666666666666,17.478333333333335,18.01033333333333,4.760666666666666,30.365999999999993,11.886999999999999
21,1981,10,23.076451612903227,7.553225806451614,23.472258064516126,2.297096774193549,13.807096774193552,-1.507741935483871,29.59645161290323,17.190645161290323,11.099354838709678,-5.31258064516129,11.737096774193548,-1.1351612903225805,29.314193548387102,17.615161290322582,19.344838709677422,4.823225806451614,23.889999999999993,12.36806451612903,10.757096774193549,-0.1464516129032259,21.385483870967747,5.135483870967741
22,1981,11,21.643666666666668,2.1426666666666665,18.209000000000003,3.096333333333334,10.924333333333333,-3.6959999999999997,26.818666666666672,10.832999999999998,8.297,-10.644,8.455999999999998,-4.821333333333333,24.12633333333333,10.678666666666668,15.158333333333333,0.4569999999999998,20.38866666666667,5.466666666666666,6.272999999999997,-0.20800000000000013,19.238333333333333,2.4796666666666662
23,1981,12,19.003225806451617,-1.2664516129032255,15.578064516129032,0.5329032258064516,6.596774193548389,-8.059354838709677,21.93774193548386,6.020000000000001,3.509354838709678,-15.645161290322582,-1.2380645161290322,-12.463870967741931,20.931290322580644,7.716774193548387,6.623870967741935,-3.951612903225806,14.745161290322578,0.53258064516129,0.4674193548387096,-4.821612903225807,17.56741935483871,0.9206451612903225
24,1982,1,16.30903225806452,-0.11258064516129024,12.47290322580645,-3.0890322580645155,0.5825806451612907,-12.421290322580642,21.694193548387094,5.924193548387098,-0.5399999999999999,-17.014516129032256,-10.59741935483871,-24.884193548387103,21.38709677419355,6.965806451612903,7.43225806451613,-5.319677419354838,14.507096774193547,-2.7503225806451606,1.692903225806452,-1.6629032258064516,12.70032258064516,-2.0235483870967745
